date,btc_open_intraday,btc_close_intraday,btc_close_et,btc_prev_close_et,ret_close_close,ret_intraday,ret_overnight,rv_intraday,rv_overnight
2024-06-30,61610.01,62032.11,62032.11,61036.01,0.016188136338098152,0.006827796867529841,0.009360339470568312,4.6182205878859004e-05,0.00028024342974906083
2024-07-01,62986.01,63190.88,63190.88,62032.11,0.018507832737239535,0.00324734870282745,0.015260484034412086,0.0001466904630231638,0.0001355968838982841
2024-07-02,62950.99,61964.0,61964.0,63190.88,-0.01960641569843204,-0.015802915889850947,-0.003803499808581093,0.00015094010949697842,0.00020592541938657221
2024-07-03,60424.95,59740.2,59740.2,61964.0,-0.03654841062111406,-0.011396938494129047,-0.025151472126985014,0.0001538128951167417,0.0007520497210916439
2024-07-04,56851.09,58283.63,58283.63,59740.2,-0.024683895717472745,0.024885871629816664,-0.049569767347289406,0.00034123762885756437,0.0015629786126281722
2024-07-05,55434.45,56478.62,56478.62,58283.63,-0.03145910544680622,0.01866091781334678,-0.050120023260152996,0.0003714789536499514,0.0011483286883786845
2024-07-06,56778.8,57836.01,57836.01,56478.62,0.02374943260983169,0.018448575449244456,0.005300857160587234,0.00014188136731700456,0.00027390945157659786
2024-07-07,56940.01,57114.0,57114.0,57836.01,-0.012562321571332144,0.003051013023883846,-0.01561333459521599,0.0001418180700400778,0.0007093652720190347
2024-07-08,57344.01,56456.0,56456.0,57114.0,-0.011587696798694041,-0.015606818040081712,0.004019121241387671,0.0008299145900993623,0.0010267334644861986
2024-07-09,57204.68,57836.0,57836.0,56456.0,0.024149845467350703,0.01097570594523425,0.013174139522116452,0.00034887676250261717,0.00042814816543503833
2024-07-10,57974.1,57427.43,57427.43,57836.0,-0.007089355421585439,-0.009474295344073767,0.002384939922488328,0.0001962860936329042,0.0006611067085958758
2024-07-11,58860.01,57367.43,57367.43,57427.43,-0.0010453430661217843,-0.025685192021804967,0.02463984895568318,0.000250119439015913,0.0006183230309012853
2024-07-12,57586.77,57642.01,57642.01,57367.43,0.004774921462080804,0.0009587883206216212,0.0038161331414591827,0.00020290070979202393,0.0002847681491315329
2024-07-13,58765.18,58597.58,58597.58,57642.01,0.016441756661644304,-0.00285610382596112,0.019297860487605425,5.8421379774195166e-05,0.0003796669124767999
2024-07-14,59660.02,59906.96,59906.96,58597.58,0.022099293225639482,0.0041305777080040676,0.017968715517635413,6.990414294188486e-05,0.0005396516613440177
2024-07-15,62778.0,63380.0,63380.0,59906.96,0.056355662235237455,0.009543660635809335,0.046812001599428124,0.0002887739270184605,0.0004401045674996062
2024-07-16,63778.0,65102.84,65102.84,63380.0,0.026819819192210125,0.020559870157150474,0.00625994903505965,0.00036461314982517366,0.0006755626014285946
2024-07-17,64670.02,64558.0,64558.0,65102.84,-0.008404128907473222,-0.0017336801733510434,-0.006670448734122179,0.0002796161412056425,0.000417478860052716
2024-07-18,64908.0,63577.37,63577.37,64558.0,-0.015306455129604081,-0.02071329325938266,0.005406838129778577,0.00024245572383165378,0.00019976217977869906
2024-07-19,64148.95,66980.0,66980.0,63577.37,0.05213647794815094,0.04318634432613154,0.0089501336220194,0.0003345813304776515,0.0002417297106727986
2024-07-20,66600.01,67243.99,67243.99,66980.0,0.003933579092589928,0.009622918762166137,-0.005689339669576209,0.00015216629871417847,0.00012520299422516467
2024-07-21,66866.01,67409.35,67409.35,67243.99,0.002456085873932077,0.008092966059461753,-0.005636880185529676,0.000312547074115516,0.00024832563525094265
2024-07-22,67540.01,68162.0,68162.0,67409.35,0.01110349248099519,0.009167061795756451,0.0019364306852387384,0.00021182664281685387,0.0002660392649952575
2024-07-23,66373.07,65510.01,65510.01,68162.0,-0.039684269421351774,-0.013088446534322626,-0.02659582288702915,0.0003524052660025781,0.000343858017816448
2024-07-24,66646.0,65748.01,65748.01,65510.01,0.0036264490479245275,-0.013565625379845783,0.01719207442777031,0.0001945894262875094,0.000464581138661487
2024-07-25,64306.0,64696.11,64696.11,65748.01,-0.016128328388396958,0.006048136564326939,-0.022176464952723896,0.00031610158501525103,0.00037077451754142165
2024-07-26,67396.01,67922.01,67922.01,64696.11,0.048659059153033035,0.007774317851898735,0.0408847413011343,0.0001773799664917483,0.00018210229060408616
2024-07-27,68821.38,67973.59,67973.59,67922.01,0.0007591121784211776,-0.012395205095458611,0.013154317273879789,0.00024402314548909918,0.0010630204360165083
2024-07-28,67963.63,68152.0,68152.0,67973.59,0.0026212573573336046,0.002767795590465215,-0.00014653823313161025,4.76748306188523e-05,0.00031577205956488983
2024-07-29,69670.12,67278.0,67278.0,68152.0,-0.012907216033740681,-0.03493824273937199,0.022031026705631306,0.0004163213346851211,0.00038176888482796724
2024-07-30,66527.99,65951.88,65951.88,67278.0,-0.01990790350549997,-0.008697376161642218,-0.011210527343857751,0.0002581144981551237,0.00026420300050078384
2024-07-31,66440.02,65208.0,65208.0,65951.88,-0.011343224409142318,-0.018717424976372434,0.007374200567230116,0.00030698265830647045,0.00046665068105332375
2024-08-01,64604.0,63463.99,63463.99,65208.0,-0.027109502362112774,-0.017803669946223205,-0.00930583241588957,0.0004286399134034272,0.00045925874529105607
2024-08-02,64976.01,62724.96,62724.96,63463.99,-0.011713203882025543,-0.035258670298891695,0.023545466416866154,0.0006814787423658701,0.0010096474277994714
2024-08-03,61889.13,60303.59,60303.59,62724.96,-0.03936781693199702,-0.02595292083819086,-0.01341489609380616,0.00047591950688558396,0.0003785175780541228
2024-08-04,60940.0,59256.66,59256.66,60303.59,-0.01751345885446493,-0.02801159479600696,0.01049813594154203,0.0005598894994674681,0.0036665800596104546
2024-08-05,50574.0,53604.41,53604.41,59256.66,-0.10024683794989088,0.05819373056826502,-0.1584405685181559,0.003939665941711587,0.005241118539079146
2024-08-06,55352.93,56748.0,56748.0,53604.41,0.05698907263807387,0.024890819833454515,0.03209825280461936,0.0007529896980056356,0.0013364841447300396
2024-08-07,57275.52,54831.0,54831.0,56748.0,-0.0343646860093242,-0.043617579862731876,0.009252893853407676,0.0006190890293173705,0.0015233555273109793
2024-08-08,57841.19,59426.79,59426.79,54831.0,0.08048940735470868,0.02704398315902208,0.0534454241956866,0.0005023825364082736,0.0010484058931158466
2024-08-09,60307.53,60715.32,60715.32,59426.79,0.021450920222998843,0.0067390834594034344,0.014711836763595408,0.0005425617704523431,0.0006607339027508371
2024-08-10,60686.9,61029.46,61029.46,60715.32,0.005160643391648443,0.005628839121827895,-0.00046819573017945187,9.174766685122841e-05,0.00016596959732575765
2024-08-11,60316.64,59608.49,59608.49,61029.46,-0.02355868481902717,-0.011810005639720093,-0.011748679179307076,0.00018034294216081776,0.0007147484926730709
2024-08-12,59571.38,59064.01,59064.01,59608.49,-0.00917624252602398,-0.00855348633071432,-0.0006227561953096612,0.0008721234506473665,0.0008447093583305023
2024-08-13,58990.74,60856.39,60856.39,59064.01,0.029895055180798578,0.031136343810148223,-0.0012412886293496454,0.00035046159352650013,0.00040964459506116795
2024-08-14,60861.99,58941.14,58941.14,60856.39,-0.03197750741959073,-0.03206952310372889,9.20156841381567e-05,0.00046731220748300474,0.0005637053270469199
2024-08-15,59148.72,57088.73,57088.73,58941.14,-0.03193259467435504,-0.035448226140114315,0.0035156314657592766,0.0005860558238664126,0.0007595958742969976
2024-08-16,58406.4,59667.89,59667.89,57088.73,0.04418729560418946,0.021368546884925038,0.02281874871926442,0.000476040318990242,0.00047169069617571634
2024-08-17,59392.39,59489.42,59489.42,59667.89,-0.0029955381412121703,0.0016323779314258097,-0.00462791607263798,4.953293135862556e-05,0.00014648410289085645
2024-08-18,60100.74,59704.57,59704.57,59489.42,0.0036100852679852077,-0.006613587394804914,0.010223672662790121,5.973305896456148e-05,0.00035701621984328413
2024-08-19,58728.97,58943.5,58943.5,59704.57,-0.012829208913249601,0.0036462264738852178,-0.016475435387134817,0.00025710768066333897,0.0003620057570354639
2024-08-20,60559.98,59473.56,59473.56,58943.5,0.008952486072904428,-0.0181024348359585,0.02705492090886293,0.0004107493412427305,0.000276001569242466
2024-08-21,59473.99,61637.0,61637.0,59473.56,0.03573049553031416,0.03572326545285563,7.230077458529605e-06,0.00037383440197777553,0.00044148625992752736
2024-08-22,60905.37,60292.0,60292.0,61637.0,-0.0220629146242209,-0.010121923220076996,-0.011940991404143904,0.00022161956865752276,0.00021785392194238225
2024-08-23,61058.8,63619.74,63619.74,60292.0,0.053724374599196115,0.041086465234389934,0.012637909364806181,0.0004720115479571277,0.00041024023470317625
2024-08-24,64193.93,64195.35,64195.35,63619.74,0.009006978618722121,2.2120226860930434e-05,0.008984858391861191,8.259757069806927e-05,0.0001926578937148275
2024-08-25,64087.44,64187.27,64187.27,64195.35,-0.0001258737360348717,0.0015565035407970797,-0.0016823772768319516,2.802220210471948e-05,0.0002197756928620227
2024-08-26,63757.0,63305.99,63305.99,64187.27,-0.013824951005078953,-0.0070990285070075924,-0.006725922498071361,0.0002174923883089069,0.00029073644378537096
2024-08-27,62410.01,62049.16,62049.16,63305.99,-0.020052979335885863,-0.005798705087469636,-0.014254274248416226,0.00016150706311790123,0.001115768535546642
2024-08-28,59836.42,58925.27,58925.27,62049.16,-0.051656943181619897,-0.015344474765772942,-0.036312468415846955,0.00045038264896311007,0.0005660403286795381
2024-08-29,60250.0,59284.0,59284.0,58925.27,0.006069424187086998,-0.01616311727609578,0.02223254146318278,0.00032742522738331856,0.0003538363672458513
2024-08-30,59558.0,58812.01,58812.01,59284.0,-0.007993369345945675,-0.012604541919665388,0.0046111725737197126,0.000398799375820013,0.0002372182789356477
2024-08-31,59184.0,58874.72,58874.72,58812.01,0.0010657107379086715,-0.005239438603466556,0.006305149341375228,4.9474373180530214e-05,9.867918665953514e-05
2024-09-01,57942.01,58508.73,58508.73,58874.72,-0.006235822613393603,0.00973329107403761,-0.015969113687431213,0.00025937105616590265,0.00048637432868146304
2024-09-02,58284.0,58463.01,58463.01,58508.73,-0.0007817273185520412,0.0030666334030778493,-0.0038483607216298907,0.00012322279634671452,0.0003594628164419327
2024-09-03,59014.0,58096.0,58096.0,58463.01,-0.006297431882706026,-0.015677889220955848,0.009380457338249822,0.00023421482063474555,0.0005559719388042422
2024-09-04,56396.0,58041.99,58041.99,58096.0,-0.0009301005449399236,0.02876848012392533,-0.029698580668865254,0.0004158170009630185,0.00033224263769213256
2024-09-05,56657.99,56050.99,56050.99,58041.99,-0.03490490196378606,-0.010771206848135652,-0.02413369511565041,0.00042218289852771675,0.00047688804753531435
2024-09-06,56858.16,53585.99,53585.99,56050.99,-0.044974158849374536,-0.05927209220246694,0.014297933353092401,0.0008228752910947733,0.000846864823342346
2024-09-07,54556.0,54437.97,54437.97,53585.99,0.01577423501587682,-0.002165808734872348,0.01794004375074917,0.000103488791767791,0.00019157134131866086
2024-09-08,54247.52,54345.01,54345.01,54437.97,-0.001709091305054518,0.0017955199347771311,-0.003504611239831649,0.00010572256969683357,0.00044702387090032056
2024-09-09,55349.33,57011.29,57011.29,54345.01,0.047896521371979646,0.029584764103013625,0.01831175726896602,0.00041472411046399694,0.00038123773662502073
2024-09-10,56912.95,57942.71,57942.71,57011.29,0.01620544537402244,0.017931856266474457,-0.0017264108924520162,0.00030353446492975756,0.00042616195983492426
2024-09-11,56712.0,57546.07,57546.07,57942.71,-0.006868919379404844,0.014600015838582723,-0.021468935217987567,0.00044858105814078833,0.0004773535109757692
2024-09-12,57590.97,58325.99,58325.99,57546.07,0.013461947225548025,0.01268200703816644,0.000779940187381584,0.0003309251746402774,0.0002899353889866344
2024-09-13,57702.68,59662.21,59662.21,58325.99,0.022651030028726742,0.033395202069773526,-0.010744172041046784,0.00026424064957426276,0.00016664162543397743
2024-09-14,59674.0,59823.99,59823.99,59662.21,0.002707929432176317,0.002510336429375933,0.00019759300280038387,8.810738449802947e-05,7.963402906315277e-05
2024-09-15,60211.76,59856.0,59856.0,59823.99,0.0005349265280402669,-0.005926004468094853,0.00646093099613512,9.292871366134965e-05,0.0002699482177226912
2024-09-16,58423.95,57874.15,57874.15,59856.0,-0.03367085213229862,-0.009455083031270956,-0.024215769101027664,0.0002436965351081578,0.00022853131332603618
2024-09-17,59300.01,59862.6,59862.6,57874.15,0.03378111068872494,0.009442461524486854,0.024338649164238085,0.000424601451936194,0.0002815371632067959
2024-09-18,59915.25,59951.11,59951.11,59862.6,0.0014774605694229512,0.0005983330280461898,0.0008791275413767614,0.0006694110102661716,0.0004566456962803398
2024-09-19,63123.92,63241.97,63241.97,59951.11,0.05343876629458966,0.0018683844879554725,0.05157038180663418,0.00025377910518383835,0.000315754107503122
2024-09-20,62929.37,62879.99,62879.99,63241.97,-0.005740173938369559,-0.0007849972774005056,-0.004955176660969053,0.0002671111311165651,0.0002772833322900885
2024-09-21,63108.3,63202.5,63202.5,62879.99,0.005115868244621524,0.0014915591931058687,0.0036243090515156555,3.31409826724843e-05,8.00823645260414e-05
2024-09-22,62711.1,63178.0,63178.0,63202.5,-0.00038771804680170894,0.007417673822560951,-0.00780539186936266,5.632102981768446e-05,0.0003767084447365958
2024-09-23,63308.0,63272.7,63272.7,63178.0,0.0014978172157940443,-0.0005577469695633693,0.0020555641853574136,0.0001781407095636594,0.00031551210059960715
2024-09-24,63440.0,64349.01,64349.01,63272.7,0.01686759280693321,0.014226971981814218,0.0026406208251189903,0.0001796403531416449,0.00023294049923311308
2024-09-25,63544.81,63229.86,63229.86,64349.01,-0.017544891379194197,-0.0049686683932695765,-0.012576222985924621,0.0001271522420636899,0.00020203602838463254
2024-09-26,64337.59,64818.64,64818.64,63229.86,0.024816558385432327,0.007449152463620333,0.017367405921811994,0.0002794222432549525,0.00021579664069191142
2024-09-27,65605.99,65710.83,65710.83,64818.64,0.013670535773918358,0.0015967493315034132,0.012073786442414945,0.00012634978262736257,0.00016662525885399734
2024-09-28,65546.02,65724.0,65724.0,65710.83,0.00020040350102144011,0.0027116642331441215,-0.0025112607321226815,2.3297453784225366e-05,8.45199501905591e-05
2024-09-29,65744.0,65949.58,65949.58,65724.0,0.0034263550925049562,0.0031220985410356956,0.0003042565514692606,2.54344603857849e-05,0.00014705573593243448
2024-09-30,63904.0,63505.5,63505.5,65949.58,-0.03776399436100628,-0.0062554409123213705,-0.03150855344868491,0.00016156780602610604,0.00030713602514371335
2024-10-01,63417.34,61708.0,61708.0,63505.5,-0.028712934171390286,-0.027323743476036017,-0.0013891906953542692,0.0005252852648117754,0.000438799668776126
2024-10-02,60819.91,60302.0,60302.0,61708.0,-0.02304831147072843,-0.0085519317927698,-0.01449637967795863,0.00046830218483125336,0.0004665785112717038
2024-10-03,60519.99,60989.24,60989.24,60302.0,0.011332184492570552,0.007723731486026962,0.0036084530065435905,0.00038032083318009573,0.0004164152601466601
2024-10-04,61523.02,62335.13,62335.13,60989.24,0.021827696128963483,0.013113737581053463,0.00871395854791002,0.00020321009763938649,0.00018888161187214102
2024-10-05,62201.99,61835.29,61835.29,62335.13,-0.008050914216934114,-0.005912755718917578,-0.0021381584980165362,2.5503947282543615e-05,5.728279647256319e-05
2024-10-06,62250.01,62648.01,62648.01,61835.29,0.013057679987074364,0.006373221083264605,0.006684458903809759,6.084134609096548e-05,0.00016587977657613414
2024-10-07,63114.01,63368.0,63368.0,62648.01,0.011427085091339637,0.004016228733347495,0.007410856357992142,0.00023157726052244022,0.0003237943929728269
2024-10-08,62573.99,62272.72,62272.72,63368.0,-0.01743555348645172,-0.00482624788080718,-0.01260930560564454,0.00024167684516280822,0.00019809145806407762
2024-10-09,61899.98,60997.49,60997.49,62272.72,-0.020690732889782494,-0.014687140802976865,-0.006003592086805629,0.00017129853696131857,0.00023642006231614095
2024-10-10,61051.6,59757.5,59757.5,60997.49,-0.020538009838926095,-0.021424702292679218,0.0008866924537531233,0.00027669753586381915,0.00022742731704567939
2024-10-11,61443.99,63024.0,63024.0,59757.5,0.05322090028173182,0.02538957809148531,0.02783132219024651,0.00020552441513309,0.00017037877045575532
2024-10-12,63011.14,63014.0,63014.0,63024.0,-0.00015868230249582065,4.5387769464050044e-05,-0.0002040700719598707,5.819979219688706e-05,9.418290577317676e-05
2024-10-13,62757.57,62688.19,62688.19,63014.0,-0.005183851285413442,-0.0011061355453396901,-0.004077715740073751,8.112483880844422e-05,0.00018081961197950196
2024-10-14,64790.0,65927.93,65927.93,62688.19,0.0503891030555289,0.017410905234303716,0.032978197821225186,0.00018305719858237302,0.00032267060066751947
2024-10-15,65830.0,66945.48,66945.48,65927.93,0.015316381092447045,0.016802895308831493,-0.001486514216384448,0.000706478369858905,0.00035434149360853034
2024-10-16,67862.01,67724.01,67724.01,66945.48,0.011562213135499412,-0.00203560879879179,0.013597821934291203,0.00031424218586050874,0.0002962872168907469
2024-10-17,66886.0,66887.39,66887.39,67724.01,-0.012430310840465596,2.0781412507274744e-05,-0.01245109225297287,0.00021133834532201218,0.00021539615061252822
2024-10-18,67803.99,68593.99,68593.99,66887.39,0.025194462480821474,0.011583878792167246,0.013610583688654228,0.00018339733027896706,0.00014887947712876847
2024-10-19,68153.13,68181.97,68181.97,68593.99,-0.006024761168298851,0.0004230752085144838,-0.006447836376813335,1.608094866150299e-05,4.0004028560276924e-05
2024-10-20,68316.0,68494.75,68494.75,68181.97,0.004576939599066056,0.002613100238294231,0.001963839360771825,2.7959553738813166e-05,0.00014772888812250598
2024-10-21,67861.33,67729.71,67729.71,68494.75,-0.011232168484370338,-0.0019414268279254513,-0.009290741656444886,0.00017130006106758858,0.0002251450886705095
2024-10-22,67074.24,67458.21,67458.21,67729.71,-0.004016636471917934,0.005708229391529358,-0.009724865863447292,0.00019889456684430624,0.0001695452565848452
2024-10-23,66515.98,66406.0,66406.0,67458.21,-0.01572088119312921,-0.0016548057002650975,-0.014066075492864111,0.00018257801948753626,0.0002177964278630074
2024-10-24,67608.96,68314.0,68314.0,66406.0,0.028327309763862222,0.010374204965297364,0.017953104798564858,0.0001318256329966605,0.00019635333142668126
2024-10-25,68058.9,66867.03,66867.03,68314.0,-0.02140870306581776,-0.01766748618846852,-0.003741216877349237,0.0003825750401801485,0.0003721367860381645
2024-10-26,67085.02,67144.0,67144.0,66867.03,0.004133546236660096,0.0008787966088967533,0.003254749627763343,3.8426225459108456e-05,6.769276061085189e-05
2024-10-27,67660.0,67861.93,67861.93,67144.0,0.010635633078873939,0.0029800365068379337,0.007655596572036005,4.0303591655761795e-05,9.890497910186317e-05
2024-10-28,68969.67,69612.33,69612.33,67861.93,0.025466506963262962,0.009274864079905252,0.016191642883357713,0.00022142578683408766,0.0002766422526668894
2024-10-29,71085.71,72627.61,72627.61,69612.33,0.042403445741521904,0.02145882048391975,0.020944625257602153,0.0003186992278590639,0.0002316214855859296
2024-10-30,71830.0,71788.51,71788.51,72627.61,-0.01162071717098348,-0.0005777806935084124,-0.011042936477475068,0.00016464637338611972,0.0002787578789072146
2024-10-31,71878.0,70138.26,70138.26,71788.51,-0.023255998516683134,-0.02450180050037736,0.0012458019836942245,0.0002840299963967108,0.00029990338306986843
2024-11-01,70245.99,69239.9,69239.9,70138.26,-0.012891150821430714,-0.014425938679002586,0.0015347878575718722,0.0004942728965911862,0.0002148926584845335
2024-11-02,69626.0,69511.7,69511.7,69239.9,0.003917797670915559,-0.0016429770753942127,0.005560774746309772,5.007484084557143e-05,0.00015667625689969817
2024-11-03,67806.0,68999.99,68999.99,69511.7,-0.0073887240562907535,0.017455673063643963,-0.024844397119934716,0.0001943696928277814,0.0002774752304861871
2024-11-04,68575.98,67400.61,67400.61,68999.99,-0.02345229134730254,-0.017288259321490248,-0.006164032025812293,0.00021935077344721593,0.00034552902470094275
2024-11-05,69460.0,69494.0,69494.0,67400.61,0.030586349586354724,0.000489370592836911,0.030096978993517813,0.00039883289823954064,0.0010463705237325639
2024-11-06,74402.5,75960.01,75960.01,69494.0,0.08896659968354727,0.02071747416726803,0.06824912551627924,0.00039443274786335643,0.0009257591195374702
2024-11-07,74935.99,76412.79,76412.79,75960.01,0.005943072945907242,0.019515808078607033,-0.013572735132699791,0.0003161997042407773,0.00028807816265715905
2024-11-08,76165.53,76613.1,76613.1,76412.79,0.0026179898631301358,0.005859082260121852,-0.003241092396991716,0.00022461842417712422,0.00016478743135230482
2024-11-09,76322.09,76286.0,76286.0,76613.1,-0.004278645185129742,-0.00047297624487398194,-0.0038056689402557594,6.889870865904231e-05,0.0003281218667508547
2024-11-10,79790.0,78958.01,78958.01,76286.0,0.034426756957169284,-0.01048199114680046,0.04490874810396975,0.0002863576931666464,0.0007624230253879803
2024-11-11,81598.0,86869.98,86869.98,78958.01,0.09549632586933549,0.06260776617695514,0.032888559692380345,0.0006400547555076553,0.0012529691318369108
2024-11-12,85780.3,89577.02,89577.02,86869.98,0.030686295828995066,0.04330943747037853,-0.012623141641383461,0.0006415983988360482,0.001484871233614452
2024-11-13,89779.99,89688.52,89688.52,89577.02,0.0012439648398500586,-0.0010193432588283754,0.002263308098678434,0.0012324625481497037,0.0009789322677441154
2024-11-14,91381.68,87691.35,87691.35,89688.52,-0.022519515896832102,-0.041221757918297214,0.018702242021465112,0.0007627545101723107,0.0009606403291314671
2024-11-15,89230.0,91231.07,91231.07,87691.35,0.03957225607191471,0.02217821297459244,0.01739404309732227,0.0005178496658418562,0.0005407599914671621
2024-11-16,91036.21,90772.0,90772.0,91231.07,-0.005044650879276514,-0.002906471451366175,-0.002138179427910339,0.00011950434076013269,0.00031402107171729025
2024-11-17,90040.0,89551.01,89551.01,90772.0,-0.013542460948959589,-0.0054456089801151455,-0.008096851968844444,0.00011178592351879219,0.00031597478441279764
2024-11-18,90255.99,91338.32,91338.32,89551.01,0.019762007711244135,0.01192044856800441,0.007841559143239725,0.0006177266288556842,0.0005516553028462594
2024-11-19,91504.0,92543.34,92543.34,91338.32,0.01310666055841459,0.011294388155114847,0.0018122724032997427,0.00045497442202608137,0.0004941031103889686
2024-11-20,94531.99,94268.99,94268.99,92543.34,0.018475216115726275,-0.0027860042899480507,0.021261220405674325,0.0004343211469257523,0.0004344811932217239
2024-11-21,97175.27,97875.99,97875.99,94268.99,0.03754897775853885,0.007185013975502852,0.030363963783035994,0.0004008769666581501,0.00043714986925963076
2024-11-22,97556.0,99146.46,99146.46,97875.99,0.012896881646503967,0.016171578751668598,-0.0032746971051646305,0.0002512951130731548,0.00032085591691309665
2024-11-23,98600.0,97672.92,97672.92,99146.46,-0.014973805245792745,-0.00944691600553815,-0.005526889240254596,0.00012075141957430643,0.00010622093964195619
2024-11-24,96667.11,96761.04,96761.04,97672.92,-0.009379911675911354,0.0009712134183502642,-0.010351125094261619,0.00016601502266843336,0.0003236526909780229
2024-11-25,97105.16,94916.0,94916.0,96761.04,-0.019252143997629045,-0.022802225047488398,0.003550081049859353,0.000515443242352714,0.0005931341785841997
2024-11-26,91750.01,91048.01,91048.01,94916.0,-0.04160534011775206,-0.007680646114740213,-0.033924694003011846,0.0005158634199161806,0.0006593873952521446
2024-11-27,94408.0,96516.0,96516.0,91048.01,0.05832184789817317,0.022082982386484592,0.036238865511688576,0.0002684318362512966,0.0003295210159294159
2024-11-28,95632.44,94909.19,94909.19,96516.0,-0.01678825800496106,-0.007591553336729259,-0.0091967046682318,9.950435385000109e-05,0.00033739405202083434
2024-11-29,97249.88,97279.08,97279.08,94909.19,0.02466342123132364,0.000300212371662297,0.024363208859661343,0.00016933895413928171,0.0001591063065613387
2024-11-30,96658.62,96965.36,96965.36,97279.08,-0.003230159615149754,0.0031684118528013823,-0.006398571467951137,2.6984464780518615e-05,0.0001420295092001589
2024-12-01,97031.75,97052.17,97052.17,96965.36,0.0008948676523511459,0.00021042443985400523,0.0006844432124971406,4.437005663751887e-05,0.00021727306608940004
2024-12-02,95992.01,95648.01,95648.01,97052.17,-0.014573778321957581,-0.003590068185891685,-0.010983710136065895,0.00032541206650259517,0.0003284459437923271
2024-12-03,94040.01,95567.81,95567.81,95648.01,-0.0008388427767406279,0.01611571786520624,-0.01695456064194687,0.00028524861005317696,0.0003049635794293065
2024-12-04,95751.6,98872.64,98872.64,95567.81,0.03399650940730271,0.032075219178191186,0.0019212902291115205,0.0003180591841281315,0.0007192993030655709
2024-12-05,102506.24,99052.12,99052.12,98872.64,0.0018136189650620495,-0.034277498527087655,0.0360911174921497,0.0006676208266949478,0.0030532909093849607
2024-12-06,99203.99,101354.65,101354.65,99052.12,0.022979576210104907,0.021447517201120484,0.0015320590089844231,0.0003281702945080586,0.00042875958576938766
2024-12-07,99379.98,100330.0,100330.0,101354.65,-0.010160999519745964,0.00951406801110322,-0.01967506753084918,6.504590855620839e-05,0.00016189246822692334
2024-12-08,100112.05,99803.03,99803.03,100330.0,-0.005266209359537624,-0.0030915151185256476,-0.002174694241011976,7.898811572692595e-05,0.00030803408175771594
2024-12-09,98999.43,96354.41,96354.41,99803.03,-0.03516537913713253,-0.02708092810140615,-0.00808445103572638,0.00039736174999728866,0.0011252322945996256
2024-12-10,98049.21,96427.86,96427.86,96354.41,0.0007619995713716234,-0.016674331483956303,0.017436331055327926,0.0006379765741647773,0.0005385990530758599
2024-12-11,98629.27,101200.0,101200.0,96427.86,0.04830359284114235,0.02573068331402198,0.02257290952712037,0.00023654169678085694,0.0003223813400749302
2024-12-12,101421.98,100035.41,100035.41,101200.0,-0.011574533543882872,-0.013765609643396456,0.0021910760995135833,0.0003394938769369529,0.00027488281509434266
2024-12-13,100331.99,101585.2,101585.2,100035.41,0.015373631932758928,0.012413267955423603,0.0029603639773353244,0.00022109017759117035,0.00020930343264515702
2024-12-14,101297.61,100882.0,100882.0,101585.2,-0.006946338246810966,-0.004111300693615964,-0.0028350375531950014,6.190197627281288e-05,0.00013389032624477472
2024-12-15,102863.81,103197.66,103197.66,100882.0,0.022694661376358973,0.0032402980732465806,0.01945436330311239,6.724352777541565e-05,0.0004420777734848767
2024-12-16,104324.84,105910.22,105910.22,103197.66,0.025945575717019827,0.015082261281192144,0.010863314435827684,0.00035902797624218864,0.0002510406550364262
2024-12-17,107737.88,106695.0,106695.0,105910.22,0.0073825427647792674,-0.009726943205019219,0.017109485969798485,0.0003602561791276939,0.00031652710982701726
2024-12-18,104625.48,101001.58,101001.58,106695.0,-0.05483813657033161,-0.035250956329478854,-0.019587180240852757,0.0007380491374976291,0.0006485243374216357
2024-12-19,102379.23,96287.94,96287.94,101001.58,-0.04779308296642418,-0.06134078268412653,0.013547699717702352,0.000996730195590079,0.0007165488274612087
2024-12-20,95363.98,96496.09,96496.09,96287.94,0.002159412072510892,0.011801550366069363,-0.00964213829355847,0.00044858045728109045,0.0012467139849840967
2024-12-21,97470.6,97532.0,97532.0,96496.09,0.010678039895141952,0.0006297352140852441,0.010048304681056709,0.0001627661828459643,0.0004026667524493438
2024-12-22,95669.52,95496.04,95496.04,97532.0,-0.021095748626124164,-0.0018149717723426402,-0.019280776853781524,0.00022956469502955195,0.0005533715183691823
2024-12-23,95514.56,93427.54,93427.54,95496.04,-0.021898618072765923,-0.02209253401311728,0.00019391594035135518,0.0005507315547121591,0.000501216281782469
2024-12-24,96576.0,97376.01,97376.01,93427.54,0.04139371382366936,0.008249613263880663,0.0331441005597887,0.0003125471936807468,0.0003174404834339898
2024-12-25,98686.74,99278.0,99278.0,97376.01,0.019344119239854088,0.005973404739541856,0.013370714500312231,9.813241258097068e-05,0.0004316016979266079
2024-12-26,95762.68,95594.9,95594.9,99278.0,-0.03780452429511453,-0.0017535761373449062,-0.03605094815776962,0.00029140897153829117,0.00041686296149624145
2024-12-27,96260.55,94641.94,94641.94,95594.9,-0.010018753161931626,-0.016957859358651746,0.00693910619672012,0.00030917412005549674,0.0004315344928115728
2024-12-28,94819.66,95048.01,95048.01,94641.94,0.004281414173907411,0.0024053606398410847,0.0018760535340663262,7.080320617470476e-05,0.00012396201243717936
