date,ticker,close_price,volume_shares,shares_outstanding,aum_usd
2024-04-02 00:00:00-04:00,IBIT,37.599998474121094,34073400,,
2024-04-03 00:00:00-04:00,IBIT,37.540000915527344,29387400,,
2024-04-04 00:00:00-04:00,IBIT,39.08000183105469,44185500,,
2024-04-05 00:00:00-04:00,IBIT,38.40999984741211,28670500,,
2024-04-08 00:00:00-04:00,IBIT,40.95000076293945,40056700,,
2024-04-09 00:00:00-04:00,IBIT,39.33000183105469,35513700,,
2024-04-10 00:00:00-04:00,IBIT,40.0,38908000,,
2024-04-11 00:00:00-04:00,IBIT,40.16999816894531,27725500,,
2024-04-12 00:00:00-04:00,IBIT,38.13999938964844,57221400,,
2024-04-15 00:00:00-04:00,IBIT,36.08000183105469,46360300,,
2024-04-16 00:00:00-04:00,IBIT,35.75,35341700,,
2024-04-17 00:00:00-04:00,IBIT,34.7599983215332,52597900,,
2024-04-18 00:00:00-04:00,IBIT,36.209999084472656,35544200,,
2024-04-19 00:00:00-04:00,IBIT,36.66999816894531,34806700,,
2024-04-22 00:00:00-04:00,IBIT,37.93000030517578,29881100,,
2024-04-23 00:00:00-04:00,IBIT,37.900001525878906,17572300,,
2024-04-24 00:00:00-04:00,IBIT,36.40999984741211,32178000,,
2024-04-25 00:00:00-04:00,IBIT,36.86000061035156,25317100,,
2024-04-26 00:00:00-04:00,IBIT,36.31999969482422,20226000,,
2024-04-29 00:00:00-04:00,IBIT,35.869998931884766,21694900,,
2024-04-30 00:00:00-04:00,IBIT,33.56999969482422,41584300,,
2024-05-01 00:00:00-04:00,IBIT,32.38999938964844,45405600,,
2024-05-02 00:00:00-04:00,IBIT,33.79999923706055,23146300,,
2024-05-03 00:00:00-04:00,IBIT,35.400001525878906,26368300,,
2024-05-06 00:00:00-04:00,IBIT,36.0099983215332,27166600,,
2024-05-07 00:00:00-04:00,IBIT,35.93000030517578,14753300,,
2024-05-08 00:00:00-04:00,IBIT,35.380001068115234,14277700,,
2024-05-09 00:00:00-04:00,IBIT,35.58000183105469,16930100,,
2024-05-10 00:00:00-04:00,IBIT,34.58000183105469,28986000,,
2024-05-13 00:00:00-04:00,IBIT,36.0,17204900,,
2024-05-14 00:00:00-04:00,IBIT,35.06999969482422,13742700,,
2024-05-15 00:00:00-04:00,IBIT,37.66999816894531,40518600,,
2024-05-16 00:00:00-04:00,IBIT,37.150001525878906,22092100,,
2024-05-17 00:00:00-04:00,IBIT,38.279998779296875,25516900,,
2024-05-20 00:00:00-04:00,IBIT,39.970001220703125,32788600,,
2024-05-21 00:00:00-04:00,IBIT,39.470001220703125,29875200,,
2024-05-22 00:00:00-04:00,IBIT,39.709999084472656,20566800,,
2024-05-23 00:00:00-04:00,IBIT,38.27000045776367,23933800,,
2024-05-24 00:00:00-04:00,IBIT,39.459999084472656,19910900,,
2024-05-28 00:00:00-04:00,IBIT,38.97999954223633,19703200,,
2024-05-29 00:00:00-04:00,IBIT,38.31999969482422,14675500,,
2024-05-30 00:00:00-04:00,IBIT,39.15999984741211,25868100,,
2024-05-31 00:00:00-04:00,IBIT,38.54999923706055,23144700,,
2024-06-03 00:00:00-04:00,IBIT,39.439998626708984,27654000,,
2024-06-04 00:00:00-04:00,IBIT,40.16999816894531,40569500,,
2024-06-05 00:00:00-04:00,IBIT,40.66999816894531,30997600,,
2024-06-06 00:00:00-04:00,IBIT,40.15999984741211,20193000,,
2024-06-07 00:00:00-04:00,IBIT,39.41999816894531,35710300,,
2024-06-10 00:00:00-04:00,IBIT,39.59000015258789,15645900,,
2024-06-11 00:00:00-04:00,IBIT,38.43000030517578,29402900,,
2024-06-12 00:00:00-04:00,IBIT,38.45000076293945,27518600,,
2024-06-13 00:00:00-04:00,IBIT,37.900001525878906,24858500,,
2024-06-14 00:00:00-04:00,IBIT,37.29999923706055,22309000,,
2024-06-17 00:00:00-04:00,IBIT,37.97999954223633,17785600,,
2024-06-18 00:00:00-04:00,IBIT,36.63999938964844,25778200,,
2024-06-20 00:00:00-04:00,IBIT,37.040000915527344,15271100,,
2024-06-21 00:00:00-04:00,IBIT,36.58000183105469,20912400,,
2024-06-24 00:00:00-04:00,IBIT,33.76499938964844,46597000,,
2024-06-25 00:00:00-04:00,IBIT,35.29999923706055,31208500,,
2024-06-26 00:00:00-04:00,IBIT,34.709999084472656,13026600,,
2024-06-27 00:00:00-04:00,IBIT,34.97999954223633,14788800,,
2024-06-28 00:00:00-04:00,IBIT,34.13999938964844,18313100,,
2024-07-01 00:00:00-04:00,IBIT,36.0,18509900,,
2024-07-02 00:00:00-04:00,IBIT,35.220001220703125,13772200,,
2024-07-03 00:00:00-04:00,IBIT,34.439998626708984,12793300,,
2024-07-05 00:00:00-04:00,IBIT,32.20000076293945,47018300,,
2024-07-08 00:00:00-04:00,IBIT,32.15999984741211,28999100,,
2024-07-09 00:00:00-04:00,IBIT,32.959999084472656,17924500,,
2024-07-10 00:00:00-04:00,IBIT,32.66999816894531,17248800,,
2024-07-11 00:00:00-04:00,IBIT,32.70000076293945,21952200,,
2024-07-12 00:00:00-04:00,IBIT,32.849998474121094,16921000,,
2024-07-15 00:00:00-04:00,IBIT,36.150001525878906,34245900,,
2024-07-16 00:00:00-04:00,IBIT,37.16999816894531,27810500,,
2024-07-17 00:00:00-04:00,IBIT,36.84000015258789,32704100,,
2024-07-18 00:00:00-04:00,IBIT,36.220001220703125,22725800,,
2024-07-19 00:00:00-04:00,IBIT,38.400001525878906,46756100,,
2024-07-22 00:00:00-04:00,IBIT,38.93000030517578,24116200,,
2024-07-23 00:00:00-04:00,IBIT,37.34000015258789,35482200,,
2024-07-24 00:00:00-04:00,IBIT,37.41999816894531,23403000,,
2024-07-25 00:00:00-04:00,IBIT,36.83000183105469,21928800,,
2024-07-26 00:00:00-04:00,IBIT,38.790000915527344,28993200,,
2024-07-29 00:00:00-04:00,IBIT,38.34000015258789,38158700,,
2024-07-30 00:00:00-04:00,IBIT,37.54999923706055,19556000,,
2024-07-31 00:00:00-04:00,IBIT,37.18000030517578,20533000,,
2024-08-01 00:00:00-04:00,IBIT,36.06999969482422,37068100,,
2024-08-02 00:00:00-04:00,IBIT,35.61000061035156,35706100,,
2024-08-05 00:00:00-04:00,IBIT,30.479999542236328,97633000,,
2024-08-06 00:00:00-04:00,IBIT,32.34000015258789,39663800,,
2024-08-07 00:00:00-04:00,IBIT,31.190000534057617,24351500,,
2024-08-08 00:00:00-04:00,IBIT,33.880001068115234,32889400,,
2024-08-09 00:00:00-04:00,IBIT,34.599998474121094,18872700,,
2024-08-12 00:00:00-04:00,IBIT,33.63999938964844,20819200,,
2024-08-13 00:00:00-04:00,IBIT,34.63999938964844,20186000,,
2024-08-14 00:00:00-04:00,IBIT,33.560001373291016,19032500,,
2024-08-15 00:00:00-04:00,IBIT,32.5,29136100,,
2024-08-16 00:00:00-04:00,IBIT,34.029998779296875,22686500,,
2024-08-19 00:00:00-04:00,IBIT,33.619998931884766,13480200,,
2024-08-20 00:00:00-04:00,IBIT,33.91999816894531,21676600,,
2024-08-21 00:00:00-04:00,IBIT,35.130001068115234,22993900,,
2024-08-22 00:00:00-04:00,IBIT,34.349998474121094,15825100,,
2024-08-23 00:00:00-04:00,IBIT,36.279998779296875,51673300,,
2024-08-26 00:00:00-04:00,IBIT,36.09000015258789,19479700,,
2024-08-27 00:00:00-04:00,IBIT,35.380001068115234,19488600,,
2024-08-28 00:00:00-04:00,IBIT,33.52000045776367,36007400,,
2024-08-29 00:00:00-04:00,IBIT,33.689998626708984,22692500,,
2024-08-30 00:00:00-04:00,IBIT,33.369998931884766,22832300,,
2024-09-03 00:00:00-04:00,IBIT,32.97999954223633,23729700,,
2024-09-04 00:00:00-04:00,IBIT,33.040000915527344,19751900,,
2024-09-05 00:00:00-04:00,IBIT,31.850000381469727,20575400,,
2024-09-06 00:00:00-04:00,IBIT,30.40999984741211,40486800,,
2024-09-09 00:00:00-04:00,IBIT,32.5099983215332,24533700,,
2024-09-10 00:00:00-04:00,IBIT,33.0,12648700,,
2024-09-11 00:00:00-04:00,IBIT,32.79999923706055,20530600,,
2024-09-12 00:00:00-04:00,IBIT,33.25,15834000,,
2024-09-13 00:00:00-04:00,IBIT,34.040000915527344,33125000,,
2024-09-16 00:00:00-04:00,IBIT,32.97999954223633,20931200,,
2024-09-17 00:00:00-04:00,IBIT,34.099998474121094,39849900,,
2024-09-18 00:00:00-04:00,IBIT,34.150001525878906,28844900,,
2024-09-19 00:00:00-04:00,IBIT,36.0099983215332,25199400,,
2024-09-20 00:00:00-04:00,IBIT,35.79999923706055,15938400,,
2024-09-23 00:00:00-04:00,IBIT,36.040000915527344,17294800,,
2024-09-24 00:00:00-04:00,IBIT,36.63999938964844,19764100,,
2024-09-25 00:00:00-04:00,IBIT,35.970001220703125,13547100,,
2024-09-26 00:00:00-04:00,IBIT,36.84000015258789,41457100,,
2024-09-27 00:00:00-04:00,IBIT,37.38999938964844,28884500,,
2024-09-30 00:00:00-04:00,IBIT,36.130001068115234,23334200,,
2024-10-01 00:00:00-04:00,IBIT,35.130001068115234,43920500,,
2024-10-02 00:00:00-04:00,IBIT,34.2400016784668,29353600,,
2024-10-03 00:00:00-04:00,IBIT,34.720001220703125,18482500,,
2024-10-04 00:00:00-04:00,IBIT,35.52000045776367,22625700,,
2024-10-07 00:00:00-04:00,IBIT,36.060001373291016,21124100,,
2024-10-08 00:00:00-04:00,IBIT,35.400001525878906,25203200,,
2024-10-09 00:00:00-04:00,IBIT,34.68000030517578,18244000,,
2024-10-10 00:00:00-04:00,IBIT,33.95000076293945,25996500,,
2024-10-11 00:00:00-04:00,IBIT,35.939998626708984,33399400,,
2024-10-14 00:00:00-04:00,IBIT,37.56999969482422,44553100,,
2024-10-15 00:00:00-04:00,IBIT,38.16999816894531,53539000,,
2024-10-16 00:00:00-04:00,IBIT,38.58000183105469,26627500,,
2024-10-17 00:00:00-04:00,IBIT,38.04999923706055,19655500,,
2024-10-18 00:00:00-04:00,IBIT,39.06999969482422,39820500,,
2024-10-21 00:00:00-04:00,IBIT,38.56999969482422,28773400,,
2024-10-22 00:00:00-04:00,IBIT,38.40999984741211,23972900,,
2024-10-23 00:00:00-04:00,IBIT,37.810001373291016,25771200,,
2024-10-24 00:00:00-04:00,IBIT,38.869998931884766,27015500,,
2024-10-25 00:00:00-04:00,IBIT,38.0099983215332,51745600,,
2024-10-28 00:00:00-04:00,IBIT,39.66999816894531,54652300,,
2024-10-29 00:00:00-04:00,IBIT,41.33000183105469,81566300,,
2024-10-30 00:00:00-04:00,IBIT,40.880001068115234,32004700,,
2024-10-31 00:00:00-04:00,IBIT,39.779998779296875,48039800,,
2024-11-01 00:00:00-04:00,IBIT,39.369998931884766,49930200,,
2024-11-04 00:00:00-05:00,IBIT,38.25,36048900,,
2024-11-05 00:00:00-05:00,IBIT,39.5099983215332,36660400,,
2024-11-06 00:00:00-05:00,IBIT,43.400001525878906,97138100,,
2024-11-07 00:00:00-05:00,IBIT,43.599998474121094,40670200,,
2024-11-08 00:00:00-05:00,IBIT,43.689998626708984,44183700,,
2024-11-11 00:00:00-05:00,IBIT,49.56999969482422,96319200,,
2024-11-12 00:00:00-05:00,IBIT,51.04999923706055,77294900,,
2024-11-13 00:00:00-05:00,IBIT,51.040000915527344,103319300,,
2024-11-14 00:00:00-05:00,IBIT,49.72999954223633,60782800,,
2024-11-15 00:00:00-05:00,IBIT,52.130001068115234,46939400,,
2024-11-18 00:00:00-05:00,IBIT,52.130001068115234,61022200,,
2024-11-19 00:00:00-05:00,IBIT,52.70000076293945,80884000,,
2024-11-20 00:00:00-05:00,IBIT,53.720001220703125,70154500,,
2024-11-21 00:00:00-05:00,IBIT,55.900001525878906,93957600,,
2024-11-22 00:00:00-05:00,IBIT,56.4900016784668,66020400,,
2024-11-25 00:00:00-05:00,IBIT,54.02000045776367,69396700,,
2024-11-26 00:00:00-05:00,IBIT,51.70000076293945,67423300,,
2024-11-27 00:00:00-05:00,IBIT,55.029998779296875,61783500,,
2024-11-29 00:00:00-05:00,IBIT,55.209999084472656,30337300,,
2024-12-02 00:00:00-05:00,IBIT,54.47999954223633,52619400,,
2024-12-03 00:00:00-05:00,IBIT,54.459999084472656,39000400,,
2024-12-04 00:00:00-05:00,IBIT,56.41999816894531,58655300,,
2024-12-05 00:00:00-05:00,IBIT,56.400001525878906,89447600,,
2024-12-06 00:00:00-05:00,IBIT,57.79999923706055,50017000,,
2024-12-09 00:00:00-05:00,IBIT,54.72999954223633,55677600,,
2024-12-10 00:00:00-05:00,IBIT,54.900001525878906,48810000,,
2024-12-11 00:00:00-05:00,IBIT,57.720001220703125,48872600,,
2024-12-12 00:00:00-05:00,IBIT,56.91999816894531,38811300,,
2024-12-13 00:00:00-05:00,IBIT,57.90999984741211,37881700,,
2024-12-16 00:00:00-05:00,IBIT,60.220001220703125,63994100,,
2024-12-17 00:00:00-05:00,IBIT,60.72999954223633,49617700,,
2024-12-18 00:00:00-05:00,IBIT,57.18000030517578,69862700,,
2024-12-19 00:00:00-05:00,IBIT,54.720001220703125,79563900,,
2024-12-20 00:00:00-05:00,IBIT,54.810001373291016,55327900,,
2024-12-23 00:00:00-05:00,IBIT,52.869998931884766,44528500,,
2024-12-24 00:00:00-05:00,IBIT,56.22999954223633,27692700,,
2024-12-26 00:00:00-05:00,IBIT,54.29999923706055,26500600,,
2024-12-27 00:00:00-05:00,IBIT,53.68000030517578,35983000,,
2024-12-30 00:00:00-05:00,IBIT,53.54999923706055,39340000,,
2024-12-31 00:00:00-05:00,IBIT,53.04999923706055,30143600,,
2025-01-02 00:00:00-05:00,IBIT,55.369998931884766,41029200,,
2025-01-03 00:00:00-05:00,IBIT,55.959999084472656,32839500,,
2025-01-06 00:00:00-05:00,IBIT,58.16999816894531,47318400,,
2025-01-07 00:00:00-05:00,IBIT,54.790000915527344,57081800,,
2025-01-08 00:00:00-05:00,IBIT,53.34000015258789,47071000,,
2025-01-10 00:00:00-05:00,IBIT,53.84000015258789,43996100,,
2025-01-13 00:00:00-05:00,IBIT,53.220001220703125,44866500,,
2025-01-14 00:00:00-05:00,IBIT,54.83000183105469,30772800,,
2025-01-15 00:00:00-05:00,IBIT,56.63999938964844,42124700,,
2025-01-16 00:00:00-05:00,IBIT,57.09000015258789,35548000,,
2025-01-17 00:00:00-05:00,IBIT,59.619998931884766,70766100,,
2025-01-21 00:00:00-05:00,IBIT,60.41999816894531,63410700,,
2025-01-22 00:00:00-05:00,IBIT,59.380001068115234,37667900,,
2025-01-23 00:00:00-05:00,IBIT,58.790000915527344,118197600,,
2025-01-24 00:00:00-05:00,IBIT,59.70000076293945,46082300,,
2025-01-27 00:00:00-05:00,IBIT,57.66999816894531,61243100,,
2025-01-28 00:00:00-05:00,IBIT,57.58000183105469,30257000,,
2025-01-29 00:00:00-05:00,IBIT,59.34000015258789,38059400,,
2025-01-30 00:00:00-05:00,IBIT,59.720001220703125,33479300,,
2025-01-31 00:00:00-05:00,IBIT,57.709999084472656,41738300,,
2025-02-03 00:00:00-05:00,IBIT,57.58000183105469,73864900,,
2025-02-04 00:00:00-05:00,IBIT,56.130001068115234,48597700,,
2025-02-05 00:00:00-05:00,IBIT,55.33000183105469,24705000,,
2025-02-06 00:00:00-05:00,IBIT,55.119998931884766,28324400,,
2025-02-07 00:00:00-05:00,IBIT,54.470001220703125,41477300,,
2025-02-10 00:00:00-05:00,IBIT,55.380001068115234,21331800,,
2025-02-11 00:00:00-05:00,IBIT,54.11000061035156,27542700,,
2025-02-12 00:00:00-05:00,IBIT,55.15999984741211,34445200,,
2025-02-13 00:00:00-05:00,IBIT,54.7400016784668,24211200,,
2025-02-14 00:00:00-05:00,IBIT,55.33000183105469,27505400,,
2025-02-18 00:00:00-05:00,IBIT,53.5099983215332,38190500,,
2025-02-19 00:00:00-05:00,IBIT,54.650001525878906,29062100,,
2025-02-20 00:00:00-05:00,IBIT,56.040000915527344,25814900,,
2025-02-21 00:00:00-05:00,IBIT,53.91999816894531,48588600,,
2025-02-24 00:00:00-05:00,IBIT,53.40999984741211,38111600,,
2025-02-25 00:00:00-05:00,IBIT,50.029998779296875,103835200,,
2025-02-26 00:00:00-05:00,IBIT,47.959999084472656,85749300,,
2025-02-27 00:00:00-05:00,IBIT,47.349998474121094,43346500,,
2025-02-28 00:00:00-05:00,IBIT,47.900001525878906,59648300,,
2025-03-03 00:00:00-05:00,IBIT,48.900001525878906,92274100,,
2025-03-04 00:00:00-05:00,IBIT,49.38999938964844,72360100,,
2025-03-05 00:00:00-05:00,IBIT,51.439998626708984,49050700,,
2025-03-06 00:00:00-05:00,IBIT,50.63999938964844,50275000,,
2025-03-07 00:00:00-05:00,IBIT,49.43000030517578,59351100,,
2025-03-10 00:00:00-04:00,IBIT,44.90999984741211,85278800,,
2025-03-11 00:00:00-04:00,IBIT,47.2400016784668,48562700,,
2025-03-12 00:00:00-04:00,IBIT,47.150001525878906,32196200,,
2025-03-13 00:00:00-04:00,IBIT,45.52000045776367,42870400,,
2025-03-14 00:00:00-04:00,IBIT,48.13999938964844,43770200,,
2025-03-17 00:00:00-04:00,IBIT,48.060001373291016,28998300,,
2025-03-18 00:00:00-04:00,IBIT,46.810001373291016,33645500,,
2025-03-19 00:00:00-04:00,IBIT,48.61000061035156,40812800,,
2025-03-20 00:00:00-04:00,IBIT,47.849998474121094,30509100,,
2025-03-21 00:00:00-04:00,IBIT,47.70000076293945,18141500,,
2025-03-24 00:00:00-04:00,IBIT,50.18000030517578,29833300,,
2025-03-25 00:00:00-04:00,IBIT,50.13999938964844,21846300,,
2025-03-26 00:00:00-04:00,IBIT,49.18000030517578,28741800,,
2025-03-27 00:00:00-04:00,IBIT,49.439998626708984,33004000,,
2025-03-28 00:00:00-04:00,IBIT,47.560001373291016,37749400,,
2025-03-31 00:00:00-04:00,IBIT,46.810001373291016,24010800,,
2025-04-01 00:00:00-04:00,IBIT,48.29999923706055,30139700,,
2025-04-02 00:00:00-04:00,IBIT,49.40999984741211,38654700,,
2025-04-03 00:00:00-04:00,IBIT,46.56999969482422,40676000,,
2025-04-04 00:00:00-04:00,IBIT,47.709999084472656,68668800,,
2025-04-07 00:00:00-04:00,IBIT,44.27000045776367,107582100,,
2025-04-08 00:00:00-04:00,IBIT,43.59000015258789,50053300,,
2025-04-09 00:00:00-04:00,IBIT,46.83000183105469,85507900,,
2025-04-10 00:00:00-04:00,IBIT,45.16999816894531,45745700,,
2025-04-11 00:00:00-04:00,IBIT,47.66999816894531,54223500,,
2025-04-14 00:00:00-04:00,IBIT,48.279998779296875,32514400,,
2025-04-15 00:00:00-04:00,IBIT,47.7400016784668,24001700,,
2025-04-16 00:00:00-04:00,IBIT,47.959999084472656,27463000,,
2025-04-17 00:00:00-04:00,IBIT,48.2599983215332,23963600,,
2025-04-21 00:00:00-04:00,IBIT,49.720001220703125,57126900,,
2025-04-22 00:00:00-04:00,IBIT,52.08000183105469,83738100,,
2025-04-23 00:00:00-04:00,IBIT,53.20000076293945,60960500,,
2025-04-24 00:00:00-04:00,IBIT,53.2599983215332,28476600,,
2025-04-25 00:00:00-04:00,IBIT,54.27000045776367,48231000,,
2025-04-28 00:00:00-04:00,IBIT,53.880001068115234,34157200,,
2025-04-29 00:00:00-04:00,IBIT,54.220001220703125,31214000,,
2025-04-30 00:00:00-04:00,IBIT,53.5099983215332,34189600,,
2025-05-01 00:00:00-04:00,IBIT,54.95000076293945,52802600,,
2025-05-02 00:00:00-04:00,IBIT,55.189998626708984,43449000,,
2025-05-05 00:00:00-04:00,IBIT,53.630001068115234,24957700,,
2025-05-06 00:00:00-04:00,IBIT,53.970001220703125,20578700,,
2025-05-07 00:00:00-04:00,IBIT,54.68000030517578,29627400,,
2025-05-08 00:00:00-04:00,IBIT,57.619998931884766,55449000,,
2025-05-09 00:00:00-04:00,IBIT,58.65999984741211,36503700,,
2025-05-12 00:00:00-04:00,IBIT,57.880001068115234,44350600,,
2025-05-13 00:00:00-04:00,IBIT,59.619998931884766,38312000,,
2025-05-14 00:00:00-04:00,IBIT,58.7400016784668,38499400,,
2025-05-15 00:00:00-04:00,IBIT,58.66999816894531,33563800,,
2025-05-16 00:00:00-04:00,IBIT,59.20000076293945,37353600,,
2025-05-19 00:00:00-04:00,IBIT,59.9900016784668,50625100,,
2025-05-20 00:00:00-04:00,IBIT,60.90999984741211,49771100,,
2025-05-21 00:00:00-04:00,IBIT,61.790000915527344,98801900,,
2025-05-22 00:00:00-04:00,IBIT,63.22999954223633,66549500,,
2025-05-23 00:00:00-04:00,IBIT,61.83000183105469,61971400,,
2025-05-27 00:00:00-04:00,IBIT,62.5,49538600,,
2025-05-28 00:00:00-04:00,IBIT,60.790000915527344,44241900,,
2025-05-29 00:00:00-04:00,IBIT,59.9900016784668,70159800,,
2025-05-30 00:00:00-04:00,IBIT,59.459999084472656,45680000,,
2025-06-02 00:00:00-04:00,IBIT,59.36000061035156,30733500,,
2025-06-03 00:00:00-04:00,IBIT,60.400001525878906,37381600,,
2025-06-04 00:00:00-04:00,IBIT,59.63999938964844,32365300,,
2025-06-05 00:00:00-04:00,IBIT,57.869998931884766,57995000,,
2025-06-06 00:00:00-04:00,IBIT,59.2599983215332,34477600,,
2025-06-09 00:00:00-04:00,IBIT,61.77000045776367,43950300,,
2025-06-10 00:00:00-04:00,IBIT,62.290000915527344,32894300,,
2025-06-11 00:00:00-04:00,IBIT,61.84000015258789,30336900,,
2025-06-12 00:00:00-04:00,IBIT,60.70000076293945,36713600,,
2025-06-13 00:00:00-04:00,IBIT,59.7400016784668,42127800,,
2025-06-16 00:00:00-04:00,IBIT,61.79999923706055,42415200,,
2025-06-17 00:00:00-04:00,IBIT,59.5,53900700,,
2025-06-18 00:00:00-04:00,IBIT,58.970001220703125,40166400,,
2025-06-20 00:00:00-04:00,IBIT,58.66999816894531,35261800,,
2025-06-23 00:00:00-04:00,IBIT,58.66999816894531,63747200,,
2025-06-24 00:00:00-04:00,IBIT,60.060001373291016,40387200,,
2025-06-25 00:00:00-04:00,IBIT,61.275001525878906,40812500,,
2025-06-26 00:00:00-04:00,IBIT,61.13999938964844,29434600,,
2025-06-27 00:00:00-04:00,IBIT,60.720001220703125,35637900,,
2025-06-30 00:00:00-04:00,IBIT,61.209999084472656,34174000,,
2025-07-01 00:00:00-04:00,IBIT,59.84000015258789,35575500,,
2025-07-02 00:00:00-04:00,IBIT,62.41999816894531,65900200,,
2025-07-03 00:00:00-04:00,IBIT,62.189998626708984,32662400,,
2025-07-07 00:00:00-04:00,IBIT,61.400001525878906,37793400,,
2025-07-08 00:00:00-04:00,IBIT,61.81999969482422,29471500,,
2025-07-09 00:00:00-04:00,IBIT,63.58000183105469,56974400,,
2025-07-10 00:00:00-04:00,IBIT,64.5,84144900,,
2025-07-11 00:00:00-04:00,IBIT,67.20999908447266,78031900,,
2025-07-14 00:00:00-04:00,IBIT,68.18000030517578,68391600,,
2025-07-15 00:00:00-04:00,IBIT,66.16000366210938,82079400,,
2025-07-16 00:00:00-04:00,IBIT,67.83000183105469,58547500,,
2025-07-17 00:00:00-04:00,IBIT,67.6500015258789,45310300,,
2025-07-18 00:00:00-04:00,IBIT,66.68000030517578,51010400,,
2025-07-21 00:00:00-04:00,IBIT,66.33000183105469,47080800,,
2025-07-22 00:00:00-04:00,IBIT,67.81999969482422,45383900,,
2025-07-23 00:00:00-04:00,IBIT,67.29000091552734,34878700,,
2025-07-24 00:00:00-04:00,IBIT,67.66000366210938,33249900,,
2025-07-25 00:00:00-04:00,IBIT,66.36000061035156,53995700,,
2025-07-28 00:00:00-04:00,IBIT,67.0999984741211,38748000,,
2025-07-29 00:00:00-04:00,IBIT,66.70999908447266,38407300,,
2025-07-30 00:00:00-04:00,IBIT,66.37000274658203,40903100,,
